48382.8773,45406.4553
48531.6801,45714.8724
48903.7631,45893.9595
48852.7093,46077.6202
49158.8372,45956.3262
48991.1579,45986.5477
49226.0339,46067.0459
49386.4319,45514.7617
49224.5359,45593.7857
48220.8442,45413.5072
47699.4913,45690.3579
46686.3256,45024.8393
46583.8404,44008.5865
46033.2406,43358.7057
45792.975,42910.526
45673.4385,43058.4161
46544.2201,43715.4437
47228.7083,44166.2116
47995.8296,44440.0732
48855.1814,45145.0191
49044.0452,45780.2295
49054.2954,47063.8276
49456.6294,47624.4334
49479.4266,47477.7608
49353.0137,47356.0664
49545.7792,47449.2047
49771.8941,47715.7001
49895.0108,47845.1175
49913.0474,47818.6406
50005.8624,48032.9246
47367.3111,45152.4765
45810.6576,43226.4605
45257.6753,42236.671
43978.5027,41375.0924
44078.5769,40912.5685
43716.5758,40088.7038
42921.8453,40471.4906
42148.0571,39808.2376
42259.6704,39752.015
42586.4402,40559.8801
42811.5214,41260.1601
43732.7578,42134.7238
45420.4288,43384.9226
46345.7633,44662.4208
48222.7328,45542.57
48457.8356,46573.2623
48891.3083,46930.141
49011.4144,46997.3777
49203.763,46939.4629
49458.1467,47182.6315
49788.0857,47368.2774
49818.5892,47177.114
50279.9962,47634.9301
50288.9929,47848.5172
47747.4014,45003.161
46608.954,43694.5583
45911.9635,43346.6903
44739.7738,41521.8093
44539.4013,41544.4429
43777.8943,40762.6401
43182.8207,39427.8581
42998.0212,39213.6393
43145.3782,39602.6114
42743.6364,39497.7352
43602.3773,40526.2942
44217.8911,40751.9917
45520.96,41845.631
46727.3244,43564.2337
48017.4339,45058.6396
48311.5117,46518.112
48673.0793,46914.9958
48795.25,46977.7567
49086.9065,47090.3631
49021.9699,46992.4299
49210.9543,47195.3218
48804.1991,47517.2386
49388.3027,47702.8014
49476.1402,47886.3163
46871.8603,44831.8564
45903.9497,43861.8249
44910.6077,44431.119
44176.3204,43058.0773
43874.571,42256.0437
42445.5058,41790.9426
42042.9897,41190.8087
41629.8581,40303.2519
41994.9604,40938.5599
42384.8139,41482.6974
43014.1269,41665.2248
44357.2676,42654.3193
45587.8672,43006.3907
46481.8617,44857.0177
47694.9096,45913.9557
48225.3069,46406.5114
48480.0756,46962.2829
48691.2718,47126.8971
48836.7618,46989.3424
48999.7458,47071.0136
49434.1657,47367.9363
49058.8222,47080.4642
49041.0716,47280.6836
49120.2223,47251.2634
46522.1672,44823.8411
45666.1854,43267.9466
44559.3574,43186.7367
43419.3497,41586.6637
43068.351,41441.9183
43279.8279,40860.9078
42736.6068,40242.8571
41257.8396,39782.2217
41583.1412,40150.6308
42264.0334,40101.098
42877.305,41098.0591
44110.8273,42150.2299
44965.9314,43243.4436
46654.4289,44124.5117
47896.9044,44679.7372
47576.4816,46131.5067
48312.5225,46068.1115
48449.6203,46820.3263
48494.9168,47326.0443
48803.7467,46959.0033
48721.7953,47371.152
48783.0367,47567.6991
49133.5683,47953.6263
48955.2292,48058.1358
46649.3656,45932.5868
45308.3009,45232.1145
45045.8825,43741.3756
44212.1021,42376.8876
43981.7058,42722.3479
43977.5821,42596.2942
43642.6928,42294.7392
43798.0748,41966.6968
43881.1966,42165.3956
43778.3816,42182.3643
43930.6627,41821.1745
44666.5593,43575.8377
45886.5308,44602.3034
46422.422,45043.4253
48037.0177,45960.4227
47276.5923,47467.7314
48298.8012,48293.8007
48264.4606,48498.8126
48415.9226,48594.0275
48757.6532,48877.894
48705.7127,49398.5974
48731.8154,49401.2752
48812.5992,49776.1461
48704.0548,49673.3448
48558.9936,49855.0898
48520.0685,49179.4529
48208.1644,48729.2521
47401.6048,48654.8637
45968.3497,47165.5896
45599.3081,45796.7786
45121.413,45081.9835
45424.639,45164.6534
44673.7013,45102.1311
44298.5458,44113.3254
44536.8409,44961.3388
45127.1746,45088.219
45287.6697,46297.0365
46492.7081,46751.859
46792.777,47261.9687
46495.4494,47338.7179
47399.0967,48083.9542
47231.4592,48344.068
47422.7713,48382.8773
47489.3674,48531.6801
47749.102,48903.7631
48093.796,48852.7093
47772.0521,49158.8372
47972.4923,48991.1579
48140.3608,49226.0339
47667.6502,49386.4319
47722.4696,49224.5359
47238.7522,48220.8442
47144.8102,47699.4913
47180.3058,46686.3256
45812.1857,46583.8404
45499.5993,46033.2406
45387.4699,45792.975
45650.373,45673.4385
45522.7508,46544.2201
46677.0873,47228.7083
47545.8988,47995.8296
48379.4192,48855.1814
48877.1944,49044.0452
48465.7117,49054.2954
49053.9668,49456.6294
49100.7727,49479.4266
48964.2208,49353.0137
49102.7285,49545.7792
48923.8087,49771.8941
49139.3509,49895.0108
49425.9665,49913.0474
49349.5627,50005.8624
47162.1729,47367.3111
46379.6979,45810.6576
45445.3043,45257.6753
44799.6116,43978.5027
44552.5988,44078.5769
43982.0794,43716.5758
43719.2862,42921.8453
43088.098,42148.0571
44369.5503,42259.6704
43473.0956,42586.4402
44346.2323,42811.5214
44777.8836,43732.7578
46138.225,45420.4288
47046.2191,46345.7633
48450.4466,48222.7328
48670.0087,48457.8356
48850.1513,48891.3083
48891.8935,49011.4144
49177.4859,49203.763
49317.3734,49458.1467
48129.1089,49788.0857
48413.7007,49818.5892
48408.8817,50279.9962
48932.9364,50288.9929
46878.4189,47747.4014
45521.9164,46608.954
44944.2065,45911.9635
44160.0298,44739.7738
44447.8258,44539.4013
43655.9545,43777.8943
43315.1699,43182.8207
43233.7746,42998.0212
44059.4586,43145.3782
43667.0052,42743.6364
43751.0818,43602.3773
44587.6312,44217.8911
45669.4527,45520.96
47181.61,46727.3244
48132.1237,48017.4339
47397.145,48311.5117
48283.8086,48673.0793
48164.0655,48795.25
48437.6334,49086.9065
48560.4958,49021.9699
49052.4022,49210.9543
49196.6232,48804.1991
49729.7222,49388.3027
49373.5582,49476.1402
47305.743,46871.8603
46298.478,45903.9497
45078.0591,44910.6077
44154.3475,44176.3204
43816.3829,43874.571
43889.9387,42445.5058
43110.5488,42042.9897
43398.4159,41629.8581
42678.0484,41994.9604
42683.7133,42384.8139
42676.4563,43014.1269
44510.0097,44357.2676
44618.8654,45587.8672
44965.3146,46481.8617
46181.25,47694.9096
46417.1835,48225.3069
46961.054,48480.0756
47115.4083,48691.2718
47467.9484,48836.7618
47540.4708,48999.7458
48169.2525,49434.1657
48016.8917,49058.8222
48035.5314,49041.0716
48534.2131,49120.2223
46145.2062,46522.1672
45265.6797,45666.1854
44429.5734,44559.3574
43489.2208,43419.3497
42956.5532,43068.351
42307.233,43279.8279
42118.36,42736.6068
42440.444,41257.8396
43016.5152,41583.1412
43172.9454,42264.0334
43081.8457,42877.305
43518.8288,44110.8273
43912.0573,44965.9314
44381.7299,46654.4289
44413.898,47896.9044
42385.3692,47576.4816
42996.6606,48312.5225
42962.0557,48449.6203
42999.509,48494.9168
42905.9993,48803.7467
43351.3776,48721.7953
43086.3257,48783.0367
42932.7242,49133.5683
42743.2836,48955.2292
42215.216,46649.3656
41779.0726,45308.3009
41992.4879,45045.8825
41596.7102,44212.1021
41034.9877,43981.7058
40822.0539,43977.5821
40399.9674,43642.6928
40304.1114,43798.0748
40162.0373,43881.1966
39903.8286,43778.3816
39377.8909,43930.6627
39455.2359,44666.5593
39641.8553,45886.5308
39904.7504,46422.422
40335.1232,48037.0177
38819.9484,47276.5923
39160.4917,48298.8012
39357.3787,48264.4606
39256.5031,48415.9226
39375.7449,48757.6532
39571.1807,48705.7127
39389.851,48731.8154
39890.4834,48812.5992
40352.9456,48704.0548
40566.9414,48558.9936
40244.26,48520.0685
39654.3199,48208.1644
40701.3266,47401.6048
40971.3636,45968.3497
40051.2972,45599.3081
39717.9698,45121.413
40347.9102,45424.639
39841.0559,44673.7013
39733.8892,44298.5458
39774.9728,44536.8409
39559.9364,45127.1746
39964.6629,45287.6697
40661.8251,46492.7081
40519.7486,46792.777
39135.6296,46495.4494
39936.7089,47399.0967
39713.8903,47231.4592
39838.4925,47422.7713
40121.4797,47489.3674
40388.8146,47749.102
40487.0237,48093.796
40720.0573,47772.0521
41037.6989,47972.4923
41775.3137,48140.3608
41084.1831,47667.6502
41286.2569,47722.4696
40957.7263,47238.7522
40857.5863,47144.8102
40307.4069,47180.3058
40139.2428,45812.1857
40363.7586,45499.5993
40766.5966,45387.4699
40340.2525,45650.373
40903.0123,45522.7508
41145.6347,46677.0873
41650.3297,47545.8988
42492.472,48379.4192
42880.4836,48877.1944
42424.7459,48465.7117
43182.9925,49053.9668
43642.4513,49100.7727
43753.6581,48964.2208
43799.2381,49102.7285
44186.9326,48923.8087
44300.1968,49139.3509
44587.4895,49425.9665
45536.6247,49349.5627
45345.4537,47162.1729
44925.141,46379.6979
45542.5049,45445.3043
45207.9448,44799.6116
44876.6773,44552.5988
44003.6995,43982.0794
43315.6897,43719.2862
42348.8922,43088.098
42519.903,44369.5503
42229.8251,43473.0956
42803.3095,44346.2323
43517.3908,44777.8836
43944.2463,46138.225
45562.1367,47046.2191
46489.1595,48450.4466
46501.4056,48670.0087
46589.2983,48850.1513
46801.7668,48891.8935
47001.0253,49177.4859
47077.8881,49317.3734
47603.6497,48129.1089
47457.6449,48413.7007
47670.5933,48408.8817
47195.6824,48932.9364
46233.2605,46878.4189
44635.9697,45521.9164
44319.5574,44944.2065
43888.0256,44160.0298
43651.9936,44447.8258
44072.0746,43655.9545
43507.0069,43315.1699
42546.374,43233.7746
42903.3256,44059.4586
42546.5515,43667.0052
42766.5153,43751.0818
43534.9448,44587.6312
45002.7022,45669.4527
46894.9838,47181.61
48158.465,48132.1237
47434.9343,47397.145
48000.363,48283.8086
48106.5921,48164.0655
48236.7101,48437.6334
47776.4061,48560.4958
48428.7619,49052.4022
48527.7713,49196.6232
48580.7181,49729.7222
48725.2553,49373.5582
47262.6186,47305.743
45939.5342,46298.478
44417.8222,45078.0591
43542.6132,44154.3475
43894.1092,43816.3829
43490.259,43889.9387
42764.4506,43110.5488
41646.4065,43398.4159
42912.7409,42678.0484
42393.3738,42683.7133
42954.3435,42676.4563
44521.7288,44510.0097
45411.0563,44618.8654
46549.5254,44965.3146
47555.3299,46181.25
47725.8685,46417.1835
48204.2337,46961.054
48507.7096,47115.4083
48674.1004,47467.9484
48643.0351,47540.4708
48685.3867,48169.2525
48540.2806,48016.8917
48923.5469,48035.5314
49380.1922,48534.2131
48319.5995,46145.2062
47273.5513,45265.6797
46306.3136,44429.5734
44672.5354,43489.2208
44610.4401,42956.5532
44100.0853,42307.233
43641.7403,42118.36
42960.5217,42440.444
44009.9806,43016.5152
44093.6849,43172.9454
44033.2184,43081.8457
44905.0268,43518.8288
46090.4611,43912.0573
47395.4839,44381.7299
48138.7619,44413.898
47757.2408,42385.3692
48474.1966,42996.6606
48724.3146,42962.0557
48916.7844,42999.509
49209.5134,42905.9993
49446.0755,43351.3776
49310.2807,43086.3257
49507.3539,42932.7242
50167.7158,42743.2836
49284.8782,42215.216
47480.0684,41779.0726
46203.2886,41992.4879
45415.6548,41596.7102
44999.1676,41034.9877
44628.4239,40822.0539
44239.1345,40399.9674
43465.4716,40304.1114
43770.519,40162.0373
43448.7521,39903.8286
44093.5647,39377.8909
44996.3898,39455.2359
45614.3899,39641.8553
46261.7722,39904.7504
47024.2414,40335.1232
47097.0868,38819.9484
47744.1889,39160.4917
48136.8375,39357.3787
48339.1947,39256.5031
48614.0046,39375.7449
49197.131,39571.1807
49428.4056,39389.851
49339.4405,39890.4834
49495.3262,40352.9456
49743.4112,40566.9414
49906.5917,40244.26
49640.5872,39654.3199
49166.7938,40701.3266
47700.4887,40971.3636
47263.442,40051.2972
46781.7307,39717.9698
46073.9017,40347.9102
45732.4387,39841.0559
45076.6053,39733.8892
44933.8736,39774.9728
45152.2984,39559.9364
45891.0557,39964.6629
46962.7529,40661.8251
47484.6087,40519.7486
46759.2372,39135.6296
47742.7332,39936.7089
48003.7601,39713.8903
48159.4686,39838.4925
48379.1298,40121.4797
48634.0916,40388.8146
48969.9433,40487.0237
48848.9506,40720.0573
49100.7428,41037.6989
49541.5105,41775.3137
49279.3906,41084.1831
48919.539,41286.2569
48466.1182,40957.7263
48364.0877,40857.5863
47430.4251,40307.4069
46803.1625,40139.2428
46380.2632,40363.7586
45828.5276,40766.5966
45559.4933,40340.2525
46483.3797,40903.0123
46920.2333,41145.6347
47588.0659,41650.3297
48419.9006,42492.472
48952.5772,42880.4836
48282.9007,42424.7459
48629.398,43182.9925
48932.5539,43642.4513
48788.4294,43753.6581
48980.6415,43799.2381
49014.2843,44186.9326
49102.8251,44300.1968
49073.1706,44587.4895
49968.0002,45536.6247
47826.1826,45345.4537
45569.4863,44925.141
44478.1293,45542.5049
43703.6925,45207.9448
44367.4062,44876.6773
42978.4206,44003.6995
42786.2347,43315.6897
42113.3531,42348.8922
42557.0591,42519.903
42641.6164,42229.8251
43879.0732,42803.3095
45253.7991,43517.3908
46243.752,43944.2463
47954.516,45562.1367
49174.8372,46489.1595
48239.3756,46501.4056
48653.7356,46589.2983
48865.5679,46801.7668
49139.3862,47001.0253
49114.9007,47077.8881
49282.6926,47603.6497
49228.3666,47457.6449
49601.8875,47670.5933
49074.8245,47195.6824
47480.8035,46233.2605
46358.1185,44635.9697
45265.172,44319.5574
44502.6777,43888.0256
45166.6216,43651.9936
43875.397,44072.0746
42800.6994,43507.0069
42264.0123,42546.374
43078.7825,42903.3256
43176.0421,42546.5515
43806.1807,42766.5153
44630.1624,43534.9448
46265.738,45002.7022
47455.6984,46894.9838
48409.6867,48158.465
48104.3625,47434.9343
48593.69,48000.363
48642.2548,48106.5921
48869.8081,48236.7101
49136.979,47776.4061
49323.7566,48428.7619
49389.1322,48527.7713
49820.6097,48580.7181
49673.3601,48725.2553
46975.9483,47262.6186
46397.6075,45939.5342
45792.8314,44417.8222
44183.1046,43542.6132
44567.1673,43894.1092
44172.2499,43490.259
43808.441,42764.4506
42774.6409,41646.4065
43678.4974,42912.7409
43899.3819,42393.3738
44248.9671,42954.3435
45332.0084,44521.7288
45560.6691,45411.0563
47112.0955,46549.5254
48642.4786,47555.3299
48023.8807,47725.8685
48708.9846,48204.2337
48896.2069,48507.7096
48926.29,48674.1004
49165.2957,48643.0351
49703.0074,48685.3867
49412.9747,48540.2806
49310.6796,48923.5469
49663.2315,49380.1922
47928.5161,48319.5995
45955.1382,47273.5513
44424.1306,46306.3136
43421.4605,44672.5354
43881.382,44610.4401
43145.5042,44100.0853
42706.413,43641.7403
42419.4077,42960.5217
42526.0475,44009.9806
42648.1027,44093.6849
43319.7147,44033.2184
45074.1427,44905.0268
46090.2403,46090.4611
47316.7869,47395.4839
48047.2215,48138.7619
47656.3535,47757.2408
48263.9251,48474.1966
48225.7633,48724.3146
48457.9213,48916.7844
48671.901,49209.5134
48548.9052,49446.0755
48825.1604,49310.2807
49196.5009,49507.3539
48990.5427,50167.7158
47280.3095,49284.8782
45929.6306,47480.0684
45401.6244,46203.2886
43839.9002,45415.6548
44149.4794,44999.1676
43619.002,44628.4239
43323.6855,44239.1345
43125.0625,43465.4716
43811.5129,43770.519
43696.8942,43448.7521
43344.8826,44093.5647
44313.7963,44996.3898
45045.5595,45614.3899
46375.9269,46261.7722
47420.1435,47024.2414
46915.6203,47097.0868
47789.006,47744.1889
46675.8239,48136.8375
47269.2181,48339.1947
47609.2225,48614.0046
47616.3793,49197.131
47632.4385,49428.4056
47371.4829,49339.4405
47630.9992,49495.3262
47091.1674,49743.4112
46632.2506,49906.5917
45962.3842,49640.5872
45193.2274,49166.7938
44906.979,47700.4887
43475.3134,47263.442
42387.1138,46781.7307
42222.128,46073.9017
41848.3771,45732.4387
40961.0592,45076.6053
41242.9917,44933.8736
41323.2471,45152.2984
42012.3896,45891.0557
42975.5542,46962.7529
42942.3619,47484.6087
43997.6523,46759.2372
45079.8722,47742.7332
45455.9235,48003.7601
45264.3452,48159.4686
45580.8494,48379.1298
45885.1824,48634.0916
46376.9004,48969.9433
46339.5511,48848.9506
46149.7684,49100.7428
45898.06,49541.5105
45614.5213,49279.3906
45136.6841,48919.539
44264.7847,48466.1182
44291.1603,48364.0877
43238.2451,47430.4251
43221.8899,46803.1625
42668.9801,46380.2632
42133.6578,45828.5276
42334.2506,45559.4933
42083.4818,46483.3797
42680.5345,46920.2333
43480.6319,47588.0659
44125.5792,48419.9006
45025.9702,48952.5772
45888.2034,48282.9007
46113.9454,48629.398
46318.2425,48932.5539
46293.8895,48788.4294
46472.809,48980.6415
46695.2094,49014.2843
46746.6729,49102.8251
46836.0121,49073.1706
47343.3009,49968.0002
45057.4138,47826.1826
43439.6716,45569.4863
42381.2354,44478.1293
41523.1428,43703.6925
41535.1513,44367.4062
40996.2368,42978.4206
40528.4988,42786.2347
39924.1607,42113.3531
39866.6378,42557.0591
39535.2605,42641.6164
39852.9672,43879.0732
40598.288,45253.7991
41812.1242,46243.752
42899.6144,47954.516
44581.4912,49174.8372
45594.2704,48239.3756
46130.6997,48653.7356
44489.6405,48865.5679
43763.1229,49139.3862
45417.2782,49114.9007
44034.3391,49282.6926
44158.5867,49228.3666
44238.4977,49601.8875
45314.8939,49074.8245
43169.6025,47480.8035
42853.8896,46358.1185
41718.7986,45265.172
41256.4243,44502.6777
40430.2249,45166.6216
39310.7177,43875.397
38871.5534,42800.6994
38153.7382,42264.0123
38058.9768,43078.7825
37757.1369,43176.0421
38406.2445,43806.1807
40009.6705,44630.1624
40836.7316,46265.738
41991.8596,47455.6984
43130.4285,48409.6867
45641.1111,48104.3625
47108.705,48593.69
47073.0731,48642.2548
47249.6301,48869.8081
47369.0773,49136.979
47658.941,49323.7566
47660.5668,49389.1322
47605.1895,49820.6097
47537.5814,49673.3601
44416.4169,46975.9483
42522.6172,46397.6075
42108.6394,45792.8314
41639.0663,44183.1046
41830.5778,44567.1673
40455.4426,44172.2499
40315.9229,43808.441
39059.5814,42774.6409
39789.2051,43678.4974
39627.3366,43899.3819
39651.5377,44248.9671
40559.1758,45332.0084
40714.0958,45560.6691
42095.3685,47112.0955
42956.7728,48642.4786
44536.0286,48023.8807
45648.1828,48708.9846
46202.7599,48896.2069
45544.4971,48926.29
45283.6279,49165.2957
45158.5172,49703.0074
44996.8639,49412.9747
45037.9546,49310.6796
45260.4795,49663.2315
42420.8457,47928.5161
40573.1914,45955.1382
39944.5708,44424.1306
39592.1782,43421.4605
39026.4009,43881.382
37967.2718,43145.5042
37796.9581,42706.413
36784.3642,42419.4077
37144.165,42526.0475
37555.559,42648.1027
38262.4532,43319.7147
39014.0899,45074.1427
39593.6647,46090.2403
40955.3067,47316.7869
41047.4783,48047.2215
42529.2246,47656.3535
42823.253,48263.9251
43252.1991,48225.7633
43393.7818,48457.9213
43562.7903,48671.901
43808.3124,48548.9052
44023.6835,48825.1604
43878.7851,49196.5009
44393.7225,48990.5427
42038.4705,47280.3095
41281.231,45929.6306
40877.6785,45401.6244
39877.0881,43839.9002
40204.2267,44149.4794
38849.3576,43619.002
38719.6211,43323.6855
38218.898,43125.0625
37885.2274,43811.5129
37569.7565,43696.8942
38294.8561,43344.8826
39055.2818,44313.7963
39153.5418,45045.5595
39767.2716,46375.9269
40380.8791,47420.1435
41692.4363,46915.6203
42521.6691,47789.006
42706.5797,46675.8239
42672.0739,47269.2181
42939.9802,47609.2225
43364.1655,47616.3793
43396.1336,47632.4385
42965.2321,47371.4829
42766.4559,47630.9992
42442.2148,47091.1674
42272.4124,46632.2506
41827.3651,45962.3842
42004.7734,45193.2274
41361.7114,44906.979
40376.3423,43475.3134
39980.3219,42387.1138
38987.8166,42222.128
39074.3603,41848.3771
38491.3111,40961.0592
38263.7796,41242.9917
37971.4847,41323.2471
38269.0344,42012.3896
39178.5175,42975.5542
39582.5744,42942.3619
41326.6939,43997.6523
42200.0399,45079.8722
42364.2888,45455.9235
42240.9693,45264.3452
42522.88,45580.8494
42744.598,45885.1824
43031.3154,46376.9004
42823.4244,46339.5511
42839.9808,46149.7684
42848.1786,45898.06
42761.8912,45614.5213
42450.459,45136.6841
42249.8076,44264.7847
42430.3924,44291.1603
41107.0265,43238.2451
40631.5765,43221.8899
39787.0679,42668.9801
39502.486,42133.6578
39371.323,42334.2506
39553.0533,42083.4818
40329.8192,42680.5345
40470.3555,43480.6319
41223.6486,44125.5792
41690.6941,45025.9702
43045.904,45888.2034
43630.2979,46113.9454
43816.08,46318.2425
43921.8398,46293.8895
44126.6617,46472.809
44334.5479,46695.2094
44297.4442,46746.6729
44317.4515,46836.0121
44841.5894,47343.3009
42195.6748,45057.4138
40727.6021,43439.6716
39560.6951,42381.2354
39110.8787,41523.1428
39154.3557,41535.1513
38436.2412,40996.2368
37774.4814,40528.4988
37521.4825,39924.1607
37145.4447,39866.6378
37292.7422,39535.2605
37396.9103,39852.9672
38665.005,40598.288
39693.5577,41812.1242
40192.4551,42899.6144
41338.2734,44581.4912
42809.2878,45594.2704
43215.1948,46130.6997
43275.9415,44489.6405
43290.5833,43763.1229
43470.5271,45417.2782
43793.8924,44034.3391
43628.0155,44158.5867
43603.6674,44238.4977
44646.8666,45314.8939
42433.714,43169.6025
41610.2499,42853.8896
40812.1805,41718.7986
39737.2834,41256.4243
39889.5352,40430.2249
38877.3042,39310.7177
38257.7219,38871.5534
37368.9279,38153.7382
37122.6365,38058.9768
37064.6869,37757.1369
37649.3806,38406.2445
37843.4847,40009.6705
38791.7676,40836.7316
39655.5199,41991.8596
40892.1413,43130.4285
42993.616,45641.1111
43203.0374,47108.705
43887.1416,47073.0731
44229.831,47249.6301
44504.3978,47369.0773
44810.765,47658.941
44714.1785,47660.5668
44639.6771,47605.1895
44474.496,47537.5814
42171.5614,44416.4169
41785.0916,42522.6172
40504.9559,42108.6394
39759.4431,41639.0663
40588.4242,41830.5778
40046.3666,40455.4426
39455.477,40315.9229
38431.8391,39059.5814
37706.5143,39789.2051
38182.4117,39627.3366
37874.0888,39651.5377
38805.9221,40559.1758
39217.5962,40714.0958
40015.644,42095.3685
40967.3623,42956.7728
42957.0909,44536.0286
43559.8736,45648.1828
43520.4785,46202.7599
43716.8933,45544.4971
43904.1987,45283.6279
43984.8265,45158.5172
44113.4719,44996.8639
43891.114,45037.9546
44493.6574,45260.4795
42640.3852,42420.8457
41634.2558,40573.1914
40593.9152,39944.5708
40021.5592,39592.1782
39645.2854,39026.4009
39222.0149,37967.2718
38975.2855,37796.9581
37605.2056,36784.3642
37827.9997,37144.165
38219.3027,37555.559
38773.5594,38262.4532
39511.9388,39014.0899
39550.7672,39593.6647
40554.6619,40955.3067
40919.4479,41047.4783
43068.9555,42529.2246
43366.1106,42823.253
43534.9926,43252.1991
43661.714,43393.7818
43725.1504,43562.7903
44018.7131,43808.3124
43834.9713,44023.6835
44011.9204,43878.7851
44057.5469,44393.7225
42282.94,42038.4705
41068.0161,41281.231
40816.2374,40877.6785
39712.9244,39877.0881
39913.2397,40204.2267
38673.1794,38849.3576
37944.3094,38719.6211
37770.6187,38218.898
37838.9356,37885.2274
38382.5294,37569.7565
38287.5642,38294.8561
38540.7983,39055.2818
38460.1394,39153.5418
38907.6956,39767.2716
39437.488,40380.8791
41467.3532,41692.4363
42263.4406,42521.6691
42703.6078,42706.5797
42677.2743,42672.0739
42730.5641,42939.9802
43198.3974,43364.1655
43166.0596,43396.1336
43077.1639,42965.2321
42845.0878,42766.4559
42209.4366,42442.2148
42208.0219,42272.4124
42577.9918,41827.3651
41178.1215,42004.7734
40806.636,41361.7114
39550.9299,40376.3423
39308.3504,39980.3219
38959.821,38987.8166
38448.0157,39074.3603
37722.3338,38491.3111
37787.8024,38263.7796
38217.67,37971.4847
38258.7717,38269.0344
39156.0877,39178.5175
39668.0559,39582.5744
41252.3501,41326.6939
42059.8066,42200.0399
42189.9046,42364.2888
42157.0515,42240.9693
42757.1032,42522.88
42843.0506,42744.598
42925.0293,43031.3154
42921.4092,42823.4244
42973.8637,42839.9808
